주소,"강서지구 3,37.5901984197481, 126.81362533492893","중랑천 2,37.6030830331226, 127.072105737988","안양천  3,37.513562487735406, 126.87461172643478","탄천 2,37.49508293706438, 127.10150560559426","원천리천 3,37.26481224039535, 127.04976224622416","서호 3,37.280408134249136, 126.98755251443214","안성천 1,36.99139105195746, 127.20539544460591","경안천 2,37.309938272435886, 127.23553552424399","상패천 2,37.91927602221171, 127.05389142205611","왕송호수 3,37.30748917786908, 126.94731063485848","황구지천 2,37.20796105720859, 127.02548060229643","문산천 2,37.854639694880476, 126.75854096959318","포천천 2,37.89531095584674, 127.20096778249416","진위천 2,37.09793604326866, 127.08393302456683","남한강 2,37.460459499061464, 127.49638603216884","청미천 1,37.12186508716677, 127.39487102679448","시화호 1,37.30574012802834, 126.67318900588819","한강하구 1,37.63900600625263, 126.7392737093319","남양호 2,37.014705010495824, 126.80548911195082","화성호 2,37.11569165016753, 126.68399070425345","임진강 2,37.78837469359229, 126.66443256564555","팔당호 2,37.517786765600256, 127.30085067928745","공릉천 1,37.71153311751638, 126.84431089180522","천수만 1,36.606686550264854, 126.42022590245743","송정저수지 2,36.776518685002266, 127.37727865534171","도당천 2,36.80714447844311, 126.52479040293552","논산천 2,36.18278993438778, 127.13602531594704","풍세천 1,36.73350817705159, 127.1244086501327","곡교천 1,36.71877449174619, 127.15174380564193","금강호 2,36.003067864761206, 126.7392621031086","병천천 2,36.725838913572076, 127.33975466921613","간월호 2,36.64982878482214, 126.45513048255029","봉강천 1,36.764423602867765, 127.09015473839389","삽교호 2,36.871878675924705, 126.8408688154442","해미천 2,36.702223625170994, 126.56263020795463","봉선저수지 2,36.122350318713586, 126.77672013431376","아산호 2,36.90267012782007, 126.90366071698058","잠홍지 2,36.86183091315654, 126.49751943843305","석문간척지 2,36.98373310641944, 126.54384726738202","대호 2,37.018417616519976, 126.48222083422783","무한천 2,36.71991194571029, 126.82242403818584","부남호 2,36.67319913351787, 126.35083023955421","조류지 2,35.7835057158404, 126.63542818010029","금강하구둑 1,36.019581075069965, 126.74774856012905","만경강 1,35.892198153374686, 126.99399821147692","동림저수지 1,35.549802869235755, 126.71940396468966","동진강 1,35.68373784028254, 126.86079504883465","원평천 3,35.74647979945319, 126.93850431156142","전주천 2,35.802060277740146, 127.1716072485318","산수저수지 2,36.6994319040145, 126.56852268525259","함평대동저수지 2,35.13211104219479, 126.50607906456341","사내간척지 2,34.46251975253601, 126.7333378843619","만덕간척지 2,34.56578321910065, 126.7615639132014","고막원천 2,35.06842526203833, 126.59162469994376","주암댐 2,35.06371924138319, 127.23767782670512","영산강 2,34.76893810284395, 126.35098968807019","영암호 1,34.69724570173779, 126.47537026437189","고천암 2,34.52161252340564, 126.47457655553478","순천만 1,34.88677475630541, 127.50729078209247","금호호 1,34.62057239836871, 126.39840653700985","강진만 2,34.490791668173664, 126.77354817448324","지석천 2,35.00917066621701, 126.9113644244127","우습제 2,34.94017348080215, 126.57951161334536","담양습지 3,35.24009556727233, 126.88387920926465","황룡강 2,35.32701483996603, 126.79783650573678","한탄강 2,38.20119540754313, 127.27737191150247","토교저수지 2,38.28934502892065, 127.28936308358267","섬강 1,37.500690845580344, 127.99213918049267","철원평야 2,38.29310283134329, 127.21422992889252","남대천 3,37.75220997167653, 128.90134105532326","소양강 하류 2,37.89698617983393, 127.7454239624107","원주천 2,37.382704055767405, 127.94147033377192","남대천 3,38.107964222902496, 128.64361106592784","보강천 2,36.786518139596225, 127.57854158748","백곡지 2,36.86662724997134, 127.39976155953663","미호천 1,36.5162887821276, 127.31976281396229","무심천 2,36.58091002074261, 127.50346917018088","충주호 3,36.96033958118106, 128.0662729272722","안심습지 3,35.86502982622569, 128.74718716576282","형산강 1,35.92345596127968, 129.23887659738637","김천 2,36.09212308013244, 128.12331495113736","구미 3,36.18780476544952, 128.3702147007899","낙동강 2,35.83992615966229, 128.46110345037778","금호강 1,35.8174026069283, 128.48104618415317","낙동강하구 2,35.104959005687974, 128.9459320237596","태화강 3,35.53764149997886, 129.36999476035592","장척저수지 3,35.43456283906837, 128.49224351135572","양산천 2,35.32377076603513, 129.02006984526182","양산발생지 3,35.470702520283716, 129.26921645925657","낙동강 2,35.349387768425835, 128.9331287407582","주남저수지 3,35.3148538085958, 128.67272531322178","창녕우포 3,35.551935684595, 128.4139408551069","사천만 3,35.03397029572857, 128.0309809363544","목포늪 3,35.56254130753707, 128.40618339231","사지포 3,35.561613790429384, 128.4333952070682","산남저수지 3,35.35126887288887, 128.17443850327453","동판저수지 2,35.30133784622012, 128.68634622602417","화포천 2,35.31163742899077, 128.7875952437551","낙동강 3,35.27987524642292, 129.009763931276","하도리 2,33.51695001412742, 126.8838772052322","용수저수지 2,33.31741751732376, 126.18752882294538","오조리 3,33.463866194337236, 126.91796178149626","종달리 3,33.49242412098807, 126.89071411147393"
전라남도 완도군,364.66,367.17,356.27,355.42,329.52,330.85,300.81,336.27,402.12,333.64,323.05,394.03,400.56,311.31,356.51,317.84,333.08,370.06,300.67,311.93,386.75,359.95,378.2,257.06,279.87,278.33,210.99,271.43,270.13,188.15,273.68,261.47,274.49,284.86,266.46,201.42,288.49,284.59,297.8,302.05,267.92,265.19,164.09,189.98,177.16,137.78,152.94,160.49,170.08,266.11,94.09,16.96,28.33,85.53,94.62,62.94,50.0,34.77,94.03,47.46,20.06,78.94,71.77,103.98,113.04,435.09,444.95,371.76,444.69,428.53,408.54,357.9,454.91,285.17,290.09,250.5,261.35,317.53,250.43,288.41,233.84,255.07,230.23,229.64,218.87,274.66,201.81,235.45,263.08,229.9,207.63,204.72,141.71,204.99,206.75,173.68,207.9,216.37,232.37,89.1,122.29,95.4,91.89
전라남도 진도군,348.61,354.05,341.02,342.89,316.92,317.41,291.18,325.89,388.2,319.63,310.27,377.11,388.23,299.62,348.76,310.25,315.61,353.11,285.31,294.77,368.88,349.7,362.35,236.15,273.77,259.09,204.52,261.66,260.85,174.05,267.3,241.14,264.05,270.28,247.82,187.73,274.78,264.93,278.8,282.19,253.4,243.24,148.1,176.02,169.79,125.28,143.76,152.93,167.95,247.57,75.09,43.16,46.47,71.28,109.69,32.38,30.39,19.73,122.11,19.34,46.75,82.93,58.1,101.09,105.37,422.88,432.67,369.44,431.7,433.52,401.82,355.67,455.62,281.97,283.82,245.08,258.47,319.57,272.83,313.98,245.67,268.86,250.08,250.06,254.39,306.08,228.81,268.04,294.88,261.61,238.22,228.85,172.54,228.85,230.91,198.98,238.81,247.78,265.56,122.07,130.22,128.77,124.78
전라남도 신안군,309.31,314.67,301.68,303.51,277.53,278.02,251.96,286.59,348.83,280.25,270.89,337.9,348.84,260.27,309.66,271.22,276.41,313.88,245.95,255.52,329.75,310.39,323.05,197.25,235.02,220.0,165.99,222.47,221.71,134.71,228.52,202.17,224.8,230.9,208.65,148.39,235.39,225.91,239.71,243.22,214.01,204.55,108.73,136.68,131.35,86.38,105.25,114.65,130.91,208.39,36.07,54.09,47.91,34.09,84.76,7.19,18.94,36.48,105.65,24.08,54.28,54.68,23.96,66.3,68.28,383.49,393.28,331.12,392.32,396.9,362.77,317.4,417.79,243.73,245.02,206.55,220.39,282.46,245.71,288.48,212.93,236.79,221.7,222.04,238.35,285.29,205.85,248.9,274.58,241.81,217.94,203.75,154.74,203.56,205.79,175.59,218.79,228.01,247.02,154.39,169.27,160.99,157.18
경상북도 포항시,285.02,268.14,275.62,258.5,247.1,252.66,219.55,236.53,293.27,257.28,245.5,307.29,282.41,234.76,229.72,212.87,277.83,293.52,252.37,266.96,308.92,246.72,291.26,269.93,195.09,267.0,199.15,213.95,211.09,234.23,195.84,268.04,218.05,243.09,260.32,230.97,239.28,271.26,272.24,278.77,238.78,277.7,245.3,233.44,211.93,242.37,226.83,218.77,197.07,259.73,274.89,293.48,284.62,270.47,218.13,304.77,298.72,309.09,208.58,309.13,288.64,247.1,277.52,238.56,242.46,304.02,311.21,204.04,315.48,196.69,252.51,196.5,240.43,179.52,197.76,189.66,176.32,154.89,56.34,14.19,109.98,89.42,81.9,80.83,107.81,53.58,100.63,82.64,61.34,83.17,99.0,98.62,161.56,98.6,96.56,129.07,99.46,93.32,87.54,357.57,416.53,360.3,359.33
경상북도 경주시,288.69,272.99,279.05,262.79,249.53,254.93,220.39,240.15,299.81,259.59,247.38,312.27,289.49,236.0,235.77,215.78,279.06,297.2,251.85,266.84,313.18,252.11,295.78,265.02,194.6,263.95,191.33,212.0,209.09,224.38,194.66,263.55,216.28,241.48,256.49,222.23,238.14,268.59,270.65,277.28,235.76,273.2,233.6,223.74,201.03,228.77,214.14,206.54,185.2,255.89,258.96,274.42,265.82,254.05,200.38,287.41,280.87,290.65,189.39,291.13,269.6,229.78,260.5,222.58,227.2,312.83,320.42,213.35,324.38,212.78,262.3,204.76,255.64,180.14,198.31,186.05,174.17,160.69,43.05,7.58,102.53,85.24,68.86,67.18,87.27,37.78,81.12,62.03,43.06,62.22,78.21,80.66,141.61,80.8,78.61,110.32,78.6,72.32,66.97,336.83,396.19,339.51,338.57
경상북도 김천시,198.45,187.24,188.4,175.58,156.98,161.75,124.68,151.84,219.09,166.32,153.38,225.48,211.35,140.7,156.8,126.64,182.45,206.71,152.02,167.48,224.01,169.44,208.02,160.25,96.69,160.28,87.89,110.41,107.47,124.45,95.08,158.91,114.91,139.88,152.22,120.08,137.43,165.26,168.71,175.4,132.31,168.54,138.81,123.47,104.39,141.76,123.7,114.47,92.72,151.61,183.46,224.65,213.69,182.0,143.48,220.73,218.55,233.41,149.74,229.59,220.0,166.21,192.5,149.47,149.24,240.89,249.91,151.71,252.33,192.47,198.11,139.06,223.84,86.38,102.97,82.52,73.42,91.34,64.66,104.01,5.37,23.65,45.71,48.77,137.48,131.56,85.53,122.18,128.04,114.87,104.69,70.75,123.19,69.39,70.45,87.85,106.61,110.37,125.26,312.49,359.8,316.93,314.82
경상북도 안동시,204.43,186.68,195.31,177.48,168.21,173.91,143.66,156.29,211.09,178.44,167.4,225.65,200.2,157.85,147.73,133.76,200.3,212.89,178.37,191.93,227.75,164.99,209.95,206.22,122.8,198.37,148.97,144.36,141.76,189.14,125.22,203.21,147.83,171.68,193.92,181.79,166.9,201.61,200.07,206.27,170.98,212.6,207.23,187.8,172.87,213.25,194.54,184.95,163.74,193.37,256.24,295.75,285.07,254.9,214.68,293.59,291.17,305.63,217.11,302.2,291.02,238.64,265.36,222.37,222.01,222.31,229.75,122.6,233.83,132.51,171.5,114.45,171.36,105.47,123.08,126.08,109.49,73.42,78.23,85.03,75.86,53.16,84.51,86.44,163.9,128.27,127.87,140.85,131.36,136.78,139.48,116.53,181.88,115.56,115.07,144.27,140.95,139.85,145.49,378.61,429.33,382.58,380.79
경상북도 구미시,212.8,200.05,202.83,188.77,171.86,176.89,140.52,165.18,230.58,181.53,168.77,238.86,222.02,156.49,167.12,140.0,198.95,221.18,169.68,185.0,238.14,181.1,221.62,180.6,113.21,179.77,108.71,128.73,125.8,144.85,112.35,179.09,133.14,158.3,172.09,140.8,155.43,184.57,187.34,194.01,151.65,188.74,158.29,143.93,124.07,159.59,142.14,133.2,111.29,171.49,199.14,235.21,224.63,196.91,154.26,234.86,231.73,245.65,156.63,242.71,230.47,179.01,206.64,164.2,165.09,250.02,258.72,156.74,261.58,188.17,204.66,144.96,222.68,100.95,118.44,101.84,91.11,96.73,45.99,83.36,20.09,7.93,32.83,35.79,125.25,112.86,77.33,107.48,110.29,100.79,94.27,63.43,124.0,62.19,62.56,86.8,96.08,98.35,111.04,318.62,368.68,322.74,320.85
경상북도 영주시,182.54,163.56,173.87,155.19,148.77,154.54,127.83,135.37,185.98,158.91,148.83,202.01,174.65,140.66,123.67,114.73,181.83,190.88,163.35,175.79,204.9,141.49,186.96,197.7,111.07,186.89,149.97,133.82,131.51,190.83,114.75,194.07,136.68,158.86,184.01,181.83,153.45,189.36,186.04,191.88,160.77,203.09,211.37,189.29,177.84,220.73,201.41,191.57,171.44,183.51,266.37,311.56,300.53,266.06,230.42,305.48,304.22,319.68,235.92,315.28,306.93,252.37,277.41,234.08,232.32,195.42,202.64,95.44,206.88,108.07,144.07,88.22,144.82,93.12,109.17,120.71,102.99,52.51,105.17,112.49,91.11,72.35,108.37,110.63,191.32,156.09,152.92,168.58,159.35,164.3,165.83,140.68,204.11,139.61,139.39,166.69,167.37,166.78,173.17,398.42,446.75,402.66,400.69
경상북도 영천시,261.02,245.9,251.3,235.44,221.45,226.79,191.9,212.55,273.62,231.46,219.13,285.17,263.67,207.59,209.45,187.96,250.6,269.52,223.08,238.12,285.73,225.36,268.49,236.44,165.88,235.11,163.66,183.14,180.23,197.9,165.85,234.89,187.43,212.63,227.73,195.06,209.32,239.73,241.79,248.42,206.91,244.54,208.58,197.16,175.31,205.7,190.07,182.0,160.32,227.13,239.1,261.43,252.09,235.02,184.19,270.13,264.67,275.89,177.23,275.25,256.58,212.54,242.58,202.85,206.34,288.23,296.13,189.63,299.83,197.84,238.75,180.19,238.81,151.66,169.78,157.23,145.31,134.65,21.02,27.59,74.49,56.38,45.49,44.71,96.55,62.14,72.2,72.59,63.35,69.37,77.05,66.6,132.89,66.28,64.6,97.72,78.12,74.82,77.37,331.41,387.96,334.59,333.32
경상북도 상주시,177.4,163.98,167.5,152.85,136.97,142.18,106.75,129.4,194.21,146.84,134.31,202.94,185.61,122.52,130.72,104.32,165.46,185.83,138.08,153.0,202.56,144.78,185.81,156.94,80.78,152.39,95.14,99.12,96.27,135.23,81.13,154.56,103.22,128.3,146.24,128.03,124.63,156.51,157.47,164.03,124.23,164.16,153.66,133.9,119.47,161.1,142.01,132.27,111.61,145.66,206.07,252.24,241.06,205.67,171.35,245.09,243.95,259.63,179.43,255.01,247.67,192.33,217.04,173.7,171.98,213.79,222.56,122.07,225.33,163.02,169.25,109.77,193.5,66.56,84.61,75.98,61.59,61.64,80.46,111.05,35.6,31.2,69.05,72.06,161.64,145.95,112.64,143.64,144.63,137.1,130.37,98.23,153.56,96.93,97.62,117.85,132.22,134.72,147.3,342.14,388.16,346.68,344.5
경상북도 문경시,165.2,150.17,155.52,139.59,126.11,131.58,98.31,116.69,178.93,136.23,124.25,189.41,169.69,113.42,114.89,92.24,156.48,173.69,131.88,146.09,189.85,130.01,172.64,157.72,75.22,150.19,104.23,96.16,93.5,145.04,77.13,154.71,99.78,124.07,145.47,136.41,119.61,153.64,152.83,159.18,122.61,164.11,165.4,143.54,131.92,175.16,155.74,145.88,126.12,144.92,221.57,270.33,259.03,221.75,189.72,261.41,260.85,276.96,198.7,271.89,265.8,209.74,233.54,190.21,187.73,196.7,205.25,103.11,208.28,144.25,150.86,91.17,173.93,58.62,76.75,77.84,61.02,42.93,94.67,119.73,55.27,47.28,86.59,89.51,178.39,157.84,131.01,159.19,157.7,153.08,148.01,116.84,173.21,115.56,116.1,137.36,149.81,151.73,163.09,361.33,406.59,365.93,363.71
경상북도 경산시,260.85,247.42,250.92,236.37,220.13,225.21,188.96,212.93,277.03,229.85,217.14,286.44,267.89,204.93,213.07,187.84,247.41,269.26,217.93,233.3,286.07,227.87,269.34,225.62,161.65,226.62,149.77,176.65,173.72,181.37,160.67,224.6,181.11,206.18,218.31,179.84,203.54,231.66,235.09,241.77,198.71,234.17,189.95,180.8,157.63,185.14,170.41,162.84,141.55,217.71,216.56,237.24,227.95,212.11,160.37,246.66,240.93,251.88,152.99,251.44,232.39,189.01,219.28,180.21,184.27,294.44,302.78,197.93,306.04,214.76,246.83,187.33,253.99,149.27,166.87,148.95,139.27,139.94,4.47,46.16,63.04,52.35,25.3,23.47,82.19,65.17,48.91,61.18,61.88,55.67,57.07,42.38,108.99,42.04,40.39,73.5,58.45,57.25,65.31,307.75,363.86,311.04,309.7
경상북도 군위군,216.55,201.65,206.81,191.08,176.97,182.33,147.7,168.1,229.98,186.99,174.72,240.9,220.38,163.3,165.82,143.46,206.36,225.04,179.53,194.38,241.31,181.35,224.13,196.78,122.2,193.44,129.06,140.49,137.62,166.82,122.61,194.73,144.64,169.75,186.84,161.74,166.11,197.72,198.93,205.5,165.22,204.38,181.57,165.76,147.15,183.86,166.14,157.04,135.2,186.25,223.8,258.87,248.43,221.56,178.16,259.42,256.14,269.83,178.96,267.1,254.1,203.38,231.22,188.85,189.74,246.1,254.31,149.08,257.71,170.34,198.02,138.63,207.48,107.45,125.64,116.21,102.79,91.69,44.86,69.62,43.68,19.17,45.92,48.03,130.95,106.35,90.18,109.89,106.37,104.54,103.59,78.16,143.07,77.13,76.79,105.45,105.2,105.36,114.12,340.0,391.47,343.92,342.16
경상북도 의성군,216.63,200.42,207.12,190.4,178.31,183.85,150.81,168.08,227.07,188.48,176.66,239.67,216.83,165.94,163.0,144.16,208.99,225.14,184.04,198.44,240.84,179.4,223.33,205.52,126.95,200.45,141.23,146.74,143.95,179.98,128.17,203.1,150.66,175.45,194.64,174.13,171.33,204.34,204.47,210.92,172.4,212.69,195.82,178.83,161.32,199.15,181.13,171.87,150.15,194.07,239.84,275.4,264.97,237.76,194.7,275.76,272.59,286.34,195.29,283.56,270.63,219.84,247.55,205.06,205.71,240.88,248.73,142.2,252.47,156.67,191.32,132.8,195.23,110.93,129.13,124.56,109.72,87.93,54.41,68.15,59.07,34.57,60.84,62.61,140.55,109.01,103.75,118.06,110.78,113.57,115.43,92.62,158.5,91.68,91.11,120.91,116.91,116.05,122.58,356.0,407.85,359.85,358.14
경상북도 청송군,236.93,218.83,227.89,209.87,200.97,206.67,176.22,188.92,242.25,211.2,200.16,257.63,231.02,190.54,179.45,166.51,233.05,245.37,210.72,224.45,260.02,196.98,242.16,236.39,154.64,229.72,174.43,175.7,173.01,213.43,156.69,233.65,179.34,203.55,224.72,207.37,198.94,233.19,232.15,238.43,202.02,243.15,229.33,212.26,194.83,232.26,214.42,205.23,183.45,224.16,271.98,304.08,293.99,269.49,224.16,306.95,303.17,316.22,222.01,314.06,299.26,250.39,278.81,236.78,237.99,251.55,258.57,151.52,262.96,146.98,199.72,144.62,189.45,137.6,155.4,155.59,139.78,105.83,69.35,59.31,92.05,67.46,85.22,86.1,148.38,103.81,122.45,123.75,109.05,121.37,129.42,114.1,181.36,113.44,112.28,144.49,130.55,127.39,128.66,380.21,434.45,383.71,382.23
경상북도 영양군,228.19,208.68,219.68,200.76,194.94,200.71,173.52,181.39,229.24,205.07,194.99,246.65,217.39,186.67,168.37,160.9,228.0,236.47,208.9,221.65,250.05,186.47,232.07,240.3,155.13,231.1,184.83,177.39,174.91,225.01,158.18,237.03,180.58,203.61,227.39,217.64,198.44,233.93,231.31,237.29,204.26,246.29,242.91,223.67,208.5,248.26,229.75,220.25,198.85,226.87,290.2,326.13,315.78,288.39,245.57,326.59,323.53,337.28,245.22,334.5,321.35,270.79,298.36,255.72,256.01,235.29,241.72,135.92,246.48,122.14,182.59,130.93,165.52,137.35,154.16,160.91,143.9,98.68,94.97,83.42,109.19,85.12,108.91,110.11,174.31,127.66,147.92,149.56,133.74,147.37,155.44,138.93,206.06,138.2,137.19,168.86,156.59,153.49,154.49,404.66,457.86,408.29,406.73
경상북도 영덕군,261.55,242.71,252.75,234.26,226.68,232.42,202.93,214.0,264.41,236.89,226.18,281.09,252.74,216.95,202.73,192.3,259.16,269.92,237.7,251.22,284.04,220.61,266.1,264.06,181.97,257.24,201.43,203.21,200.54,240.01,184.15,261.31,206.8,230.87,252.34,234.33,226.17,260.64,259.36,265.58,229.6,270.81,255.11,238.89,220.69,256.76,239.38,230.4,208.51,251.79,294.74,322.45,312.79,291.67,243.82,328.29,323.74,335.91,238.86,334.51,317.61,271.14,300.33,259.05,261.05,271.18,277.66,171.63,282.4,154.28,218.54,166.15,198.78,164.76,182.41,183.26,167.44,130.74,82.59,55.83,117.01,92.68,103.36,103.56,150.51,97.56,134.41,125.27,105.36,124.73,137.33,128.6,195.16,128.18,126.63,159.69,138.13,133.28,130.23,393.63,450.15,396.76,395.53
경상북도 청도군,275.74,263.21,265.74,251.91,234.59,239.5,202.7,228.3,293.59,244.11,231.24,302.0,284.81,218.72,229.92,203.1,260.67,284.09,230.12,245.62,301.15,244.18,284.73,233.57,174.86,236.42,155.73,188.28,185.35,184.13,173.31,233.0,192.82,217.59,227.46,184.06,215.41,241.75,246.13,252.82,208.93,242.44,190.06,183.77,159.32,182.47,169.27,162.51,142.08,226.85,209.92,224.76,216.0,204.66,150.42,237.51,230.88,240.69,139.84,241.12,219.93,179.93,210.75,173.61,178.88,312.08,320.57,216.46,323.68,234.52,265.18,205.54,273.72,163.67,180.8,159.64,151.63,157.78,24.23,54.92,73.98,68.44,32.63,29.64,63.3,58.79,32.23,44.34,52.25,37.72,37.39,30.82,93.37,31.1,28.8,60.42,38.72,37.65,47.89,291.2,348.68,294.28,293.08
경상북도 고령군,244.28,234.18,234.21,222.34,202.57,207.03,169.59,198.61,266.56,211.52,198.48,271.96,259.07,185.47,204.64,173.55,225.9,252.39,193.79,209.36,269.92,216.94,254.41,192.21,141.24,196.79,113.42,151.57,148.72,140.69,138.62,192.0,156.17,180.19,187.2,140.87,178.73,202.43,207.97,214.62,170.02,201.3,146.98,140.35,115.89,140.83,126.67,119.54,98.81,186.59,172.31,197.73,187.8,168.19,118.55,203.61,198.62,210.66,115.78,209.33,192.9,146.17,175.92,136.03,139.79,288.81,297.84,198.81,300.24,232.38,245.76,186.44,267.02,132.93,148.55,122.05,116.98,138.38,46.35,90.71,42.61,52.26,21.93,22.17,92.75,102.24,38.48,81.84,95.33,73.71,58.88,23.69,79.76,22.32,23.92,42.42,60.83,66.18,83.87,276.13,328.42,280.03,278.29
경상북도 성주군,227.28,216.08,217.22,204.44,185.76,190.48,153.3,180.7,247.78,195.04,182.07,254.35,239.87,169.3,185.18,155.51,210.74,235.52,179.7,195.24,252.85,198.14,236.89,183.67,125.17,185.83,107.19,137.73,134.82,139.25,123.23,182.87,142.29,166.98,177.03,137.33,164.9,191.12,195.46,202.15,158.27,192.38,149.25,138.61,116.13,146.98,130.9,122.71,100.99,176.42,183.07,214.62,204.29,179.98,134.18,216.94,212.98,226.12,134.61,223.87,209.84,160.21,188.86,147.34,149.51,268.98,277.89,177.76,280.46,211.12,225.05,165.56,245.48,115.24,131.71,108.97,101.49,117.38,42.25,86.08,24.0,30.88,18.31,21.13,108.62,106.9,57.11,93.93,102.07,86.41,75.87,42.51,101.04,41.19,42.01,63.91,77.78,81.51,96.81,296.14,347.06,300.18,298.34
경상북도 칠곡군,226.79,214.39,216.79,203.03,185.66,190.6,153.93,179.39,245.14,195.22,182.38,253.1,236.65,169.94,181.77,154.18,212.13,235.13,182.19,197.61,252.2,195.62,235.8,190.12,126.29,190.68,115.62,140.76,137.82,149.55,125.04,188.95,145.24,170.27,182.48,146.75,167.7,195.7,199.13,205.82,162.74,198.55,160.85,148.79,127.24,159.66,143.16,134.72,112.87,181.87,196.51,228.08,217.8,193.53,147.75,230.57,226.63,239.74,147.53,237.52,223.29,173.87,202.49,160.87,162.85,264.74,273.44,171.29,276.3,200.32,219.32,159.6,235.86,114.73,131.97,112.97,103.52,111.39,34.33,75.78,27.23,21.56,18.12,21.06,110.6,101.12,62.92,93.28,97.66,86.42,79.56,49.34,112.07,48.15,48.34,74.53,81.37,83.66,96.71,308.52,360.11,312.46,310.69
경상북도 예천군,178.12,161.1,168.83,151.46,141.15,146.81,116.16,129.74,187.08,151.38,140.15,200.28,176.74,130.42,123.11,106.7,172.99,186.61,150.89,164.43,201.88,139.79,184.21,180.06,95.59,171.38,127.37,117.46,114.92,168.13,98.26,176.84,120.81,144.4,167.3,159.69,139.53,174.46,172.67,178.84,144.23,186.14,188.01,166.65,154.22,196.73,177.48,167.67,147.36,166.77,242.14,287.66,276.58,241.8,206.59,281.22,280.0,295.54,212.94,291.05,283.05,228.22,253.16,209.82,208.08,200.9,208.85,102.83,212.5,129.59,151.89,92.91,163.48,78.11,95.61,100.84,83.67,48.02,91.27,107.85,67.79,51.4,89.76,92.32,177.47,149.12,134.89,156.19,150.65,151.01,149.62,121.77,183.05,120.61,120.68,145.99,151.29,151.78,160.5,375.63,423.14,379.98,377.93
경상북도 봉화군,186.71,166.83,178.42,159.22,154.89,160.66,136.15,140.62,187.09,164.89,155.48,204.58,175.28,148.17,126.39,121.47,188.31,194.91,171.76,183.58,208.16,144.57,190.19,208.46,121.3,196.67,163.04,144.25,142.06,203.91,125.38,204.64,146.87,168.26,194.36,194.67,162.63,198.82,194.78,200.43,171.14,213.5,224.73,202.34,191.31,234.34,215.0,205.15,185.09,193.88,280.06,325.02,314.02,279.76,243.86,319.17,317.88,333.29,248.9,328.93,320.38,265.99,291.1,247.77,246.02,193.94,200.67,94.15,205.24,96.69,141.65,88.77,135.31,103.37,118.58,132.73,114.89,59.69,114.33,116.96,104.39,84.84,119.6,121.71,199.76,161.21,163.61,176.4,165.34,172.6,175.58,151.85,216.15,150.82,150.47,178.62,177.05,175.92,181.11,411.25,460.04,415.43,413.5
경상북도 울진군,238.26,216.82,230.91,211.0,210.56,216.25,194.94,195.07,231.3,220.2,211.97,252.19,218.55,205.91,176.4,178.54,244.19,246.04,230.43,241.43,257.37,194.76,239.63,268.79,181.53,256.53,221.33,204.52,202.37,262.1,185.72,264.92,207.05,227.89,254.56,253.54,222.09,258.44,253.71,259.13,231.36,273.72,281.67,260.62,247.62,288.98,270.06,260.37,239.43,254.09,332.39,370.29,359.85,331.02,289.55,369.61,366.95,381.04,289.64,377.96,365.51,314.3,341.37,298.46,298.16,230.27,235.2,136.83,240.71,95.24,177.33,136.3,140.78,163.64,178.38,192.79,175.03,118.57,138.38,119.81,151.83,128.36,153.31,154.46,213.89,161.86,191.49,188.73,169.69,187.52,197.72,183.03,250.25,182.33,181.24,213.16,198.74,194.89,193.7,448.97,502.28,452.55,451.02
경상북도 울릉군,360.97,338.22,355.6,335.62,341.58,346.91,332.1,324.78,342.28,350.21,344.35,367.3,329.15,340.78,300.87,313.12,374.4,367.62,366.63,375.63,374.96,318.01,358.67,409.83,322.53,395.49,365.35,345.53,343.61,406.09,327.27,405.6,347.6,366.48,394.87,397.55,360.32,396.62,390.11,394.9,371.94,413.97,425.33,404.62,391.11,431.48,412.89,403.33,382.04,394.43,473.02,503.77,494.09,470.79,424.88,508.34,504.4,517.02,420.01,515.25,498.93,451.65,480.2,438.08,438.91,328.4,329.71,257.05,336.17,179.03,281.82,261.96,210.5,304.96,318.11,336.12,318.25,258.07,263.58,228.48,292.15,267.76,284.56,284.85,317.56,256.31,313.89,293.59,267.47,295.82,313.25,309.43,375.04,309.1,307.42,340.54,313.65,307.08,298.14,571.86,630.35,574.56,573.61
경상남도 진주시,291.92,284.89,281.96,272.71,250.45,254.21,217.09,249.38,318.77,258.4,245.48,320.87,312.57,232.2,259.38,225.17,269.07,299.55,235.14,250.3,317.4,269.77,303.29,219.67,189.26,230.21,141.87,194.06,191.49,153.88,185.23,221.01,198.52,219.9,219.05,159.48,219.99,236.48,244.86,251.19,206.61,229.29,149.22,154.35,128.14,132.42,126.07,123.18,109.37,218.47,145.7,148.69,140.53,138.44,80.18,166.46,158.18,166.04,63.67,167.84,143.89,110.49,141.63,111.38,120.05,343.96,353.31,258.22,355.16,294.65,303.81,245.35,329.03,184.84,198.02,164.65,164.98,197.96,95.64,131.53,101.4,114.51,80.02,78.49,76.68,121.17,44.91,84.37,110.21,77.27,53.45,49.79,17.71,50.39,51.67,19.95,54.25,63.45,82.68,216.4,272.12,219.91,218.42
